session_id,timestamp,datetime,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,temperature,hotspot_on,system_estimate_min
07498059,1776612433027,2026-04-19 17:27:13,67.0,0,5.9,0,1,0,0,17.9,35.2,0,-1.0
07498059,1776612463085,2026-04-19 17:27:43,68.0,0,5.9,0,1,0,0,40.4,35.4,0,-1.0
07498059,1776612493156,2026-04-19 17:28:13,69.0,0,5.9,0,1,0,0,33.5,36.0,0,-1.0
07498059,1776612523201,2026-04-19 17:28:43,69.0,0,5.9,0,1,0,0,20.4,35.1,0,-1.0
07498059,1776612553263,2026-04-19 17:29:13,70.0,0,5.9,0,1,0,0,27.0,35.3,0,-1.0
07498059,1776612583325,2026-04-19 17:29:43,70.0,0,5.9,0,1,0,0,27.0,35.6,0,-1.0
07498059,1776612613491,2026-04-19 17:30:13,71.0,0,5.9,0,1,0,0,37.8,35.5,0,-1.0
07498059,1776612643589,2026-04-19 17:30:43,71.0,0,5.9,0,1,0,1,44.0,34.8,0,-1.0
07498059,1776612673733,2026-04-19 17:31:13,71.0,0,5.9,0,1,0,1,20.4,34.7,0,-1.0
07498059,1776612703782,2026-04-19 17:31:43,72.0,0,5.9,0,1,0,1,28.7,35.2,0,-1.0
07498059,1776612733832,2026-04-19 17:32:13,73.0,0,5.9,0,1,0,1,35.6,34.5,0,-1.0
07498059,1776612763899,2026-04-19 17:32:43,73.0,0,5.9,0,1,0,1,36.3,35.1,0,-1.0
07498059,1776612793952,2026-04-19 17:33:13,73.0,0,5.9,0,1,0,1,17.9,34.3,0,-1.0
07498059,1776612824011,2026-04-19 17:33:44,74.0,0,5.9,0,1,0,1,27.8,34.9,0,-1.0
07498059,1776612854059,2026-04-19 17:34:14,75.0,0,5.9,0,1,0,1,17.9,34.6,0,-1.0
07498059,1776612884112,2026-04-19 17:34:44,75.0,0,5.9,0,1,0,1,17.9,34.6,0,-1.0
07498059,1776612914160,2026-04-19 17:35:14,75.0,0,5.9,0,1,0,1,17.9,34.6,0,-1.0
07498059,1776612944208,2026-04-19 17:35:44,76.0,0,5.9,0,1,0,1,17.9,34.2,0,-1.0
07498059,1776612974259,2026-04-19 17:36:14,76.0,0,5.9,0,1,0,1,17.9,34.2,0,-1.0
07498059,1776613004307,2026-04-19 17:36:44,77.0,0,5.9,0,1,0,1,20.4,33.8,0,-1.0
07498059,1776613034355,2026-04-19 17:37:14,77.0,1,10.6,0,1,0,1,100.0,33.8,0,-1.0
07498059,1776613064376,2026-04-19 17:37:44,78.0,1,10.6,0,1,0,1,37.8,33.4,0,-1.0
07498059,1776613094412,2026-04-19 17:38:14,78.0,1,10.6,0,1,0,1,44.2,33.4,0,-1.0
07498059,1776613124442,2026-04-19 17:38:44,78.0,1,10.6,0,1,0,1,34.2,33.4,0,-1.0
07498059,1776613154488,2026-04-19 17:39:14,79.0,1,10.6,0,1,0,1,53.4,34.2,0,-1.0
07498059,1776613184528,2026-04-19 17:39:44,79.0,1,10.6,0,1,0,1,55.4,35.0,0,-1.0
07498059,1776613214554,2026-04-19 17:40:14,80.0,1,10.6,0,1,0,1,38.2,35.1,0,-1.0
07498059,1776613244596,2026-04-19 17:40:44,80.0,1,10.6,0,1,0,1,34.9,35.1,0,-1.0
07498059,1776613274624,2026-04-19 17:41:14,80.0,1,10.6,0,1,0,1,60.1,35.1,0,-1.0
07498059,1776613304662,2026-04-19 17:41:44,80.0,1,10.6,0,1,0,1,34.6,36.1,0,-1.0
07498059,1776613334699,2026-04-19 17:42:14,81.0,1,10.6,0,1,0,1,63.4,36.0,0,-1.0
07498059,1776613364731,2026-04-19 17:42:44,81.0,1,10.6,0,1,0,1,32.9,36.0,0,-1.0
07498059,1776613394771,2026-04-19 17:43:14,81.0,1,10.6,0,1,0,1,36.3,36.0,0,-1.0
07498059,1776613424803,2026-04-19 17:43:44,82.0,1,10.6,0,1,0,1,31.7,36.7,0,-1.0
07498059,1776613454839,2026-04-19 17:44:14,82.0,1,10.6,0,1,0,1,36.4,36.7,0,-1.0
07498059,1776613484867,2026-04-19 17:44:44,82.0,1,10.6,0,1,0,1,34.9,36.7,0,-1.0
07498059,1776613514904,2026-04-19 17:45:14,83.0,1,10.6,0,1,0,1,51.8,37.0,0,-1.0
07498059,1776613544928,2026-04-19 17:45:44,83.0,1,10.6,0,1,0,1,51.7,37.0,0,-1.0
07498059,1776613574979,2026-04-19 17:46:14,83.0,1,10.6,0,1,0,1,41.8,37.0,0,-1.0
07498059,1776613605021,2026-04-19 17:46:45,83.0,1,10.6,0,1,0,1,33.2,37.3,0,-1.0
07498059,1776613635072,2026-04-19 17:47:15,84.0,1,10.6,0,1,0,1,40.6,37.3,0,-1.0
07498059,1776613665100,2026-04-19 17:47:45,84.0,1,10.6,1,1,0,1,28.7,37.4,0,-1.0
07498059,1776613695156,2026-04-19 17:48:15,84.0,1,10.6,0,1,0,1,71.5,37.4,0,-1.0
07498059,1776613725178,2026-04-19 17:48:45,85.0,1,10.6,0,1,0,1,30.9,37.9,0,-1.0
07498059,1776613755234,2026-04-19 17:49:15,85.0,1,10.6,0,1,0,1,30.9,37.9,0,-1.0
07498059,1776613785284,2026-04-19 17:49:45,85.0,1,10.6,0,1,0,1,30.9,37.9,0,-1.0
07498059,1776613815327,2026-04-19 17:50:15,86.0,1,10.6,0,1,0,1,33.6,37.8,0,-1.0
07498059,1776613845379,2026-04-19 17:50:45,86.0,1,10.6,0,1,0,1,34.9,37.8,0,-1.0
07498059,1776613875412,2026-04-19 17:51:15,86.0,1,10.6,0,1,0,1,33.0,37.8,0,-1.0
07498059,1776613905443,2026-04-19 17:51:45,87.0,1,10.6,0,1,0,1,38.1,37.7,0,-1.0
07498059,1776613935477,2026-04-19 17:52:15,87.0,1,10.6,0,1,0,1,31.9,37.7,0,-1.0
07498059,1776613965512,2026-04-19 17:52:45,88.0,0,10.6,0,1,0,1,26.7,37.6,0,-1.0
07498059,1776613995568,2026-04-19 17:53:15,88.0,0,10.6,0,1,0,1,30.8,37.6,0,-1.0
07498059,1776614025608,2026-04-19 17:53:45,88.0,0,10.6,0,1,0,1,19.6,37.6,0,-1.0
07498059,1776614055660,2026-04-19 17:54:15,88.0,0,10.6,0,1,0,1,18.7,37.6,0,-1.0
07498059,1776614085708,2026-04-19 17:54:45,89.0,0,10.6,0,1,0,1,17.9,37.0,0,-1.0
07498059,1776614115758,2026-04-19 17:55:15,89.0,0,10.6,0,1,0,1,19.6,37.0,0,-1.0
07498059,1776614145808,2026-04-19 17:55:45,89.0,0,10.6,0,1,0,1,30.7,37.0,0,-1.0
07498059,1776614175866,2026-04-19 17:56:15,90.0,0,10.6,0,1,0,1,17.9,36.6,0,-1.0
07498059,1776614205918,2026-04-19 17:56:45,90.0,0,10.6,0,1,0,1,20.4,36.6,0,-1.0
07498059,1776614235968,2026-04-19 17:57:15,90.0,0,10.6,0,1,0,1,19.3,36.6,0,-1.0
07498059,1776614266018,2026-04-19 17:57:46,91.0,0,10.6,0,1,0,1,17.9,36.0,0,-1.0
07498059,1776614296074,2026-04-19 17:58:16,91.0,0,10.6,0,1,0,1,20.7,36.0,0,-1.0
07498059,1776614326118,2026-04-19 17:58:46,91.0,0,6.3,0,1,0,0,76.3,35.6,0,1176.0
07498059,1776614356169,2026-04-19 17:59:16,91.0,1,10.2,1,1,0,0,23.5,35.8,0,1176.0
07498059,1776614386233,2026-04-19 17:59:46,91.0,0,3.9,0,1,0,0,34.2,35.8,0,1175.0
07498059,1776614416291,2026-04-19 18:00:16,91.0,0,3.9,0,1,0,0,17.9,35.8,0,1175.0
07498059,1776614446343,2026-04-19 18:00:46,91.0,0,3.9,0,1,0,0,17.9,35.8,0,1174.0
07498059,1776614476394,2026-04-19 18:01:16,91.0,0,3.9,0,1,0,0,19.6,35.8,0,1174.0
07498059,1776614628973,2026-04-19 18:03:48,91.0,0,3.9,0,1,0,0,20.4,35.8,0,1171.0
07498059,1776614715614,2026-04-19 18:05:15,91.0,0,3.9,0,1,0,0,27.0,32.6,0,1170.0
07498059,1776615035096,2026-04-19 18:10:35,91.0,0,3.9,0,1,0,0,21.2,31.0,0,1164.0
07498059,1776615344104,2026-04-19 18:15:44,91.0,0,3.9,0,1,0,0,21.2,31.0,0,1159.0
07498059,1776615569012,2026-04-19 18:19:29,91.0,0,3.9,0,1,0,0,30.8,27.6,0,1156.0
07498059,1776616117454,2026-04-19 18:28:37,91.0,0,3.9,0,1,0,0,20.4,27.6,0,1146.0
07498059,1776616606184,2026-04-19 18:36:46,91.0,0,3.9,0,1,0,0,65.8,25.7,0,0.0
07498059,1776616702806,2026-04-19 18:38:22,91.0,1,12.9,1,1,0,0,34.1,24.7,0,0.0
07498059,1776616732872,2026-04-19 18:38:52,91.0,1,9.4,1,1,0,0,28.7,25.0,0,0.0
07498059,1776616762932,2026-04-19 18:39:22,91.0,1,10.6,1,1,0,0,28.1,25.0,0,0.0
07498059,1776616792999,2026-04-19 18:39:52,91.0,1,10.6,1,1,0,0,27.8,25.0,0,0.0
07498059,1776616823066,2026-04-19 18:40:23,90.0,1,10.6,1,1,0,0,28.4,25.6,0,1194.0
07498059,1776616853129,2026-04-19 18:40:53,90.0,1,10.6,1,1,0,0,28.1,25.6,0,1194.0
07498059,1776616883190,2026-04-19 18:41:23,90.0,1,10.6,1,1,0,0,27.0,25.6,0,1193.0
07498059,1776616913252,2026-04-19 18:41:53,90.0,1,10.6,1,1,0,0,27.0,25.6,0,1193.0
07498059,1776616943316,2026-04-19 18:42:23,90.0,1,10.6,1,1,0,0,28.7,25.6,0,1192.0
07498059,1776616973388,2026-04-19 18:42:53,90.0,1,10.6,1,1,0,0,27.7,25.6,0,1192.0
07498059,1776617003458,2026-04-19 18:43:23,90.0,1,10.6,0,1,0,0,28.7,25.6,0,1191.0
07498059,1776617033516,2026-04-19 18:43:53,90.0,1,10.6,1,1,0,0,25.4,25.6,0,1191.0
07498059,1776617063576,2026-04-19 18:44:23,90.0,1,10.6,1,1,0,0,25.4,25.6,0,1190.0
07498059,1776617441173,2026-04-19 18:50:41,90.0,0,10.6,0,1,0,0,28.1,25.7,0,1184.0
07498059,1776617475101,2026-04-19 18:51:15,90.0,0,10.6,0,1,0,0,25.4,25.7,0,1184.0
